Record Date,FEI Number,Legal Name,Record Type,Date Posted,Download,Record ID
2015-07-10,3006306504,"FVS Holdings, Inc. dba. Green Valley Drugs",483,2024-01-17,https://www.fda.gov/media/85519/download,270330
2015-07-11,3006311680,IV Solutions of Lubbock,483,2024-01-17,https://www.fda.gov/media/85788/download,270135
2015-10-16,3006311680,IV Solutions of Lubbock,483,2024-01-17,https://www.fda.gov/media/94495/download,269814
2015-07-23,3006316363,"Resilience US, Inc.",483,2024-01-17,https://www.fda.gov/media/78284/download,269931
2016-07-21,3006317860,"Ballard Plaza Pharmacy I, Inc.",483,2024-01-17,https://www.fda.gov/media/99413/download,269682
2015-07-11,3006345305,Avella  of Deer Valley dba Avella Specialty Pharmacy,483,2024-01-17,https://www.fda.gov/media/85318/download,269352
2015-07-23,3006345305,Avella  of Deer Valley dba Avella Specialty Pharmacy,483,2024-01-17,https://www.fda.gov/media/90145/download,269978
2015-10-05,3006345305,Avella  of Deer Valley dba Avella Specialty Pharmacy,483,2024-01-17,https://www.fda.gov/media/93492/download,269822
2015-10-15,3006345305,Avella  of Deer Valley dba Avella Specialty Pharmacy,483,2024-01-17,https://www.fda.gov/media/93500/download,269823
2018-05-07,3006345305,Avella  of Deer Valley dba Avella Specialty Pharmacy,483,2024-01-17,https://www.fda.gov/media/112819/download,269409
2018-05-09,3006345305,Avella  of Deer Valley dba Avella Specialty Pharmacy,483,2024-01-17,https://www.fda.gov/media/112821/download,269413
2018-05-30,3006345305,Avella  of Deer Valley dba Avella Specialty Pharmacy,483,2024-01-17,https://www.fda.gov/media/112833/download,269410
2015-07-10,3006365166,"Grandpa's Compounding Pharmacy, Inc.",483,2024-01-17,https://www.fda.gov/media/86679/download,270349
2015-11-24,3006365166,"Grandpa's Compounding Pharmacy, Inc.",483,2024-01-17,https://www.fda.gov/media/94490/download,269792
2018-01-08,3006372310,"Intrathecal Compounding Specialists, LLC",483,2024-01-17,https://www.fda.gov/media/110455/download,269455
2015-07-11,3006412304,"KRS Global Biotechnology, Inc",483,2024-01-17,https://www.fda.gov/media/88247/download,269302
2017-01-18,3006412304,"KRS Global Biotechnology, Inc",483,2024-01-17,https://www.fda.gov/media/100642/download,269648
2018-05-30,3006412304,"KRS Global Biotechnology, Inc",483,2024-01-17,https://www.fda.gov/media/110472/download,269453
2015-07-23,3006481643,"Centrum Valley Farms LLP, East Complex",483,2024-01-17,https://www.fda.gov/media/79321/download,269953
2015-07-10,3006489293,Pentec Health,483,2024-01-17,https://www.fda.gov/media/85606/download,270117
2015-07-10,3006568549,"Alexion Pharmaceuticals, Inc.",483,2024-01-17,https://www.fda.gov/media/85721/download,270323
2015-07-10,3006571100,Exemplar Pharmaceuticals LLC,483,2024-01-17,https://www.fda.gov/media/83808/download,270067
2015-07-23,3006572203,Dolan Central Illinois Compounding LLC dba Preckshot Professional Pharmacy,483,2024-01-17,https://www.fda.gov/media/92457/download,270014
2018-05-22,3006572203,Dolan Central Illinois Compounding LLC dba Preckshot Professional Pharmacy,483,2024-01-17,https://www.fda.gov/media/107992/download,269478
2015-07-11,3006577714,"Brook View Dairy, L.L.C.",483,2024-01-17,https://www.fda.gov/media/79770/download,269319
2016-03-02,3006616657,Central Admixture Pharmacy Serv,483,2024-01-17,https://www.fda.gov/media/96329/download,269749
2015-08-12,3006705815,Abbott Medical,483,2024-01-17,https://www.fda.gov/media/84940/download,269900
2015-07-23,3006737348,Jenis Splendid Ice Creams LLC,483,2024-01-17,https://www.fda.gov/media/92104/download,269940
2016-06-17,3006899675,"Home Care Pharmacy of Palm Coast, Inc.",483,2024-01-17,https://www.fda.gov/media/98283/download,269698
2018-05-31,3006899675,"Home Care Pharmacy of Palm Coast, Inc.",483,2024-01-17,https://www.fda.gov/media/113688/download,269405
2017-05-01,3007003644,Village Compounding Pharmacy,483,2024-01-17,https://www.fda.gov/media/104637/download,269571
2015-07-24,3007026789,Clarcon Biological Chemistry Laboratory Inc.,483,2024-01-17,https://www.fda.gov/media/77186/download,269879
2015-07-10,3007045542,"PharMEDium Services, LLC.",483,2024-01-17,https://www.fda.gov/media/85386/download,270116
2015-09-11,3007045542,"PharMEDium Services, LLC.",483,2024-01-17,https://www.fda.gov/media/92812/download,269842
2018-10-24,3007045542,"PharMEDium Services, LLC.",483,2024-01-17,https://www.fda.gov/media/110150/download,269448
2015-07-10,3007164479,Goenner Poultry LLC,483,2024-01-17,https://www.fda.gov/media/82943/download,270124
2015-07-11,3007174596,Kings Park Slope Inc,483,2024-01-17,https://www.fda.gov/media/88250/download,269306
2016-06-17,3007174596,Kings Park Slope Inc,483,2024-01-17,https://www.fda.gov/media/98374/download,269699
2015-07-10,3007181436,Rx Compounding Inc.,483,2024-01-17,https://www.fda.gov/media/85772/download,270113
2015-07-10,3007181436,Rx Compounding Inc.,483,2024-01-17,https://www.fda.gov/media/89832/download,270385
2016-11-22,3007181436,Rx Compounding Inc.,483,2024-01-17,https://www.fda.gov/media/100659/download,269647
2016-11-22,3007181436,Rx Compounding Inc.,483,2024-01-17,https://www.fda.gov/media/100687/download,269646
2015-07-10,3007187671,Matrixx Initiatives Inc.,483,2024-01-17,https://www.fda.gov/media/78014/download,270276
2015-07-10,3007187671,Matrixx Initiatives Inc. (Zicam),483,2024-01-17,https://www.fda.gov/media/78617/download,270278
2015-07-11,3007187671,Matrixx Initiatives Inc,483,2024-01-17,https://www.fda.gov/media/77266/download,270160
2015-07-10,3007200605,Zions Rx Formulations Services LLC dba Rx Formuations Serv.,483,2024-01-17,https://www.fda.gov/media/88105/download,270339
2015-07-23,3007200605,Zions Rx Formulations Services LLC dba Rx Formuations Serv.,483,2024-01-17,https://www.fda.gov/media/91003/download,269991
2015-07-24,3007259359,Kv Pharmaceutical Inc,483,2024-01-17,https://www.fda.gov/media/74809/download,269865
2015-07-11,3007271263,Premier Pharmacy Labs Inc,483,2024-01-17,https://www.fda.gov/media/88416/download,269335
2018-10-24,3007271263,Premier Pharmacy Labs Inc,483,2024-01-17,https://www.fda.gov/media/99260/download,269686
2015-07-10,3007309456,"Cal-Maine Foods, Inc.",483,2024-01-17,https://www.fda.gov/media/83793/download,270094
2017-02-17,3007500366,First Pharma Associates LLC dba Riverpoint Pharmacy,483,2024-01-17,https://www.fda.gov/media/102427/download,269596
2016-07-11,3007537202,Village Pharmacy,483,2024-01-17,https://www.fda.gov/media/98899/download,269685
2015-07-11,3007754995,"Daybreak Foods, Inc.",483,2024-01-17,https://www.fda.gov/media/82333/download,269356
2018-04-16,3007816026,"Vitalab Pharmacy, Inc. DBA Vasco Rx Specialty Pharmacy",483,2024-01-17,https://www.fda.gov/media/112662/download,269423
2015-07-11,3007919151,"Hillandale Farms Conn, LLC",483,2024-01-17,https://www.fda.gov/media/79780/download,270153
2015-07-11,3007919151,"Hillandale Farms Conn, LLC",483,2024-01-17,https://www.fda.gov/media/79789/download,270154
2015-07-11,3007919151,"Hillandale Farms Conn, LLC",483,2024-01-17,https://www.fda.gov/media/79806/download,270209
2015-07-23,3007926870,"Mid-states Closeouts, Inc",483,2024-01-17,https://www.fda.gov/media/78330/download,269923
2015-07-22,3007942369,"Fallon Wellness Pharmacy, L.L.C.",483,2024-01-17,https://www.fda.gov/media/91642/download,270029
2017-02-28,3007942369,"Fallon Wellness Pharmacy, L.L.C.",483,2024-01-17,https://www.fda.gov/media/103163/download,269593
2017-07-21,3007957196,Nutrishare Inc,483,2024-01-17,https://www.fda.gov/media/106502/download,269548
2018-08-30,3007957196,Nutrishare Inc,483,2024-01-17,https://www.fda.gov/media/115829/download,269380
2016-10-25,3007967308,Ucla Medical Ctr,483,2024-01-17,https://www.fda.gov/media/100774/download,269629
2015-07-10,3008058540,Infupharma LLC d.b.a. President Pharmacy,483,2024-01-17,https://www.fda.gov/media/83629/download,270103
2015-07-23,3008058540,Infupharma LLC d.b.a. President Pharmacy,483,2024-01-17,https://www.fda.gov/media/90717/download,269997
2015-07-11,3008170448,"Alaunus Pharmaceutical, LLC",483,2024-01-17,https://www.fda.gov/media/85216/download,269307
2016-04-08,3008213711,"Pharmakon Pharmaceuticals, Inc.",483,2024-01-17,https://www.fda.gov/media/97057/download,269727
2016-04-15,3008213711,"Pharmakon Pharmaceuticals, Inc.",483,2024-01-17,https://www.fda.gov/media/88230/download,270354
2016-04-15,3008213711,"Pharmakon Pharmaceuticals, Inc.",483,2024-01-17,https://www.fda.gov/media/88401/download,270362
2016-04-15,3008213711,"Pharmakon Pharmaceuticals, Inc.",483,2024-01-17,https://www.fda.gov/media/96839/download,269726
2015-07-10,3008231170,"Infusion Options, Inc.",483,2024-01-17,https://www.fda.gov/media/88422/download,270365
2018-10-24,3008231170,"Infusion Options, Inc.",483,2024-01-17,https://www.fda.gov/media/106082/download,269541
2018-01-10,3008307548,American CryoStem Corporation,483,2024-01-17,https://www.fda.gov/media/110027/download,269452
2015-07-10,3008335877,"Village Fertility Pharmacy, Inc.",483,2024-01-17,https://www.fda.gov/media/85524/download,270331
2015-07-23,3008364285,Jubilant Draximage Radiopharmacies Inc,483,2024-01-17,https://www.fda.gov/media/90947/download,269975
2015-07-23,3008364285,Jubilant Draximage Radiopharmacies Inc,483,2024-01-17,https://www.fda.gov/media/90951/download,269974
2017-09-19,3008364285,Jubilant Draximage Radiopharmacies Inc,483,2024-01-17,https://www.fda.gov/media/107463/download,269500
2015-07-11,3008510957,New Horizon Cooperative,483,2024-01-17,https://www.fda.gov/media/82469/download,270213
2015-07-11,3008552960,"Maine Contract Farming, LLC",483,2024-01-17,https://www.fda.gov/media/79914/download,269353
2016-01-23,3008563008,Exela Pharma Sciences LLC,483,2024-01-17,https://www.fda.gov/media/90320/download,269979
2016-12-23,3008563008,Exela Pharma Sciences LLC,483,2024-01-17,https://www.fda.gov/media/101609/download,269612
2015-07-11,3008564249,"Esbenshade, Inc dba Esbenshade Farms",483,2024-01-17,https://www.fda.gov/media/79877/download,270183
2015-07-11,3008564269,"Hillside Poultry Farms, Inc",483,2024-01-17,https://www.fda.gov/media/79892/download,270184
2015-07-11,3008564278,"Hillside Poultry Farms, Inc.",483,2024-01-17,https://www.fda.gov/media/79798/download,269354
2015-07-23,3008586462,"Jeni's Splendid Ice Creams, LLC",483,2024-01-17,https://www.fda.gov/media/92118/download,269907
2018-03-01,3008688061,"American Pharmacy of Illinois, Inc. dba Alwan Pharmacy and Compounding Center",483,2024-01-17,https://www.fda.gov/media/94896/download,269780
2018-03-01,3008688061,"American Pharmacy of Illinois, Inc. dba Alwan Pharmacy and Compounding Center",483,2024-01-17,https://www.fda.gov/media/94928/download,269768
2018-08-30,3008688061,"American Pharmacy of Illinois, Inc. dba Alwan Pharmacy and Compounding Center",483,2024-01-17,https://www.fda.gov/media/116068/download,269378
2015-07-10,3008719356,M.G. Waldbaum Company dba Williamette Egg Farm - Satrum,483,2024-01-17,https://www.fda.gov/media/82710/download,270128
2015-07-10,3008723337,RX South DBA RX3 Compounding Pharmacy LLC,483,2024-01-17,https://www.fda.gov/media/88300/download,270345
2015-10-29,3008723337,RX South DBA RX3 Compounding Pharmacy LLC,483,2024-01-17,https://www.fda.gov/media/85466/download,270328
2016-05-06,3008723337,RX South DBA RX3 Compounding Pharmacy LLC,483,2024-01-17,https://www.fda.gov/media/97745/download,269715
2016-05-06,3008723337,RX South DBA RX3 Compounding Pharmacy LLC,483,2024-01-17,https://www.fda.gov/media/97765/download,269714
2016-09-16,3008734616,SM Fish Corp.,483,2024-01-17,https://www.fda.gov/media/100517/download,269653
2015-07-10,3008769235,"Faraway Farms, Inc.",483,2024-01-17,https://www.fda.gov/media/83682/download,270063
2015-07-11,3008775714,"Smith's Quality Eggs, LLC",483,2024-01-17,https://www.fda.gov/media/82800/download,270232
2015-07-10,3008775739,"Jordan Egg Farm, Inc.",483,2024-01-17,https://www.fda.gov/media/83439/download,270119
2015-07-10,3008775781,Mattern Farms,483,2024-01-17,https://www.fda.gov/media/83946/download,270078
2015-07-11,3008776426,Prairie Egg Farms,483,2024-01-17,https://www.fda.gov/media/82853/download,270235
2015-07-11,3008776426,Prairie Egg Farms,483,2024-01-17,https://www.fda.gov/media/83509/download,269330
2015-07-11,3008776472,"Sunny Yolk Farms, Inc.",483,2024-01-17,https://www.fda.gov/media/82871/download,270237
2015-07-11,3008776543,Junction Farms,483,2024-01-17,https://www.fda.gov/media/82835/download,270236
2015-07-10,3008776689,Jay Egg,483,2024-01-17,https://www.fda.gov/media/82730/download,270268
2015-07-10,3008776710,Quint T Egg Farm,483,2024-01-17,https://www.fda.gov/media/82957/download,270122
2015-07-10,3008776781,Providence Egg Producers 4,483,2024-01-17,https://www.fda.gov/media/83591/download,270069
2015-07-11,3008776802,Sunnyside Farm,483,2024-01-17,https://www.fda.gov/media/82754/download,270246
2015-07-10,3008777754,"Shady Brae Farms, Inc",483,2024-01-17,https://www.fda.gov/media/83781/download,270097
2015-07-11,3008777781,Jack Newcomer,483,2024-01-17,https://www.fda.gov/media/83523/download,269329
2015-07-10,3008777805,Berkshire Layers,483,2024-01-17,https://www.fda.gov/media/82896/download,270271
2015-07-10,3008778170,Pleasant View Acres Farm,483,2024-01-17,https://www.fda.gov/media/84665/download,270108
2015-07-10,3008778223,Esbenshade Enterprises,483,2024-01-17,https://www.fda.gov/media/83823/download,270085
2015-07-10,3008778376,Lamar Zimmerman,483,2024-01-17,https://www.fda.gov/media/83565/download,270075
2015-07-10,3008778499,Lester Z. Weaver Farm,483,2024-01-17,https://www.fda.gov/media/83579/download,270072
2015-07-10,3008778607,Denny Wagner,483,2024-01-17,https://www.fda.gov/media/82926/download,270125
2015-07-11,3008778644,Sunbest Food LLC,483,2024-01-17,https://www.fda.gov/media/82728/download,270243
2015-07-11,3008778875,Centrum Valley Farms,483,2024-01-17,https://www.fda.gov/media/82845/download,269308
2015-07-11,3008778897,T & C Poultry,483,2024-01-17,https://www.fda.gov/media/82880/download,270238
2015-07-10,3008778967,"Fremont Farms, L.C.",483,2024-01-17,https://www.fda.gov/media/83471/download,270057
2015-07-11,3008779014,Southwest Iowa Egg Cooperative,483,2024-01-17,https://www.fda.gov/media/82746/download,270245
2015-07-10,3008779861,Eisenbise Farm,483,2024-01-17,https://www.fda.gov/media/83944/download,270074
2015-07-10,3008780010,"L & W Farms, LLC",483,2024-01-17,https://www.fda.gov/media/83772/download,270096
2015-07-10,3008780063,Barry Wilcher Farm,483,2024-01-17,https://www.fda.gov/media/82739/download,270270
2015-07-10,3008780083,Arlin D. Wadel,483,2024-01-17,https://www.fda.gov/media/83942/download,270071
2015-07-10,3008780094,Malcolm Sonnen,483,2024-01-17,https://www.fda.gov/media/83534/download,270079
2015-07-11,3008780112,"Nugent Nuggets, LLC",483,2024-01-17,https://www.fda.gov/media/82826/download,270234
2015-07-10,3008780119,Gary Miller Farm,483,2024-01-17,https://www.fda.gov/media/83691/download,270064
2015-07-10,3008780158,Donald J. Martin Farm,483,2024-01-17,https://www.fda.gov/media/83807/download,270090
2015-07-10,3008780209,E. Lavern Martin Farm,483,2024-01-17,https://www.fda.gov/media/83815/download,270091
2015-07-10,3008780335,Lloyd Brubacker,483,2024-01-17,https://www.fda.gov/media/83527/download,270081
2015-07-10,3008780358,Pondview Farm,483,2024-01-17,https://www.fda.gov/media/82886/download,270121
2015-07-10,3008782480,Anthony Grote,483,2024-01-17,https://www.fda.gov/media/83323/download,270099
2016-03-01,3008790859,Nexgen Pharmaceuticals LLC,483,2024-01-17,https://www.fda.gov/media/96451/download,269750
2018-03-01,3008790859,Nexgen Pharmaceuticals LLC,483,2024-01-17,https://www.fda.gov/media/106513/download,269543
2015-07-10,3008804763,"Forsman Farms, Inc.",483,2024-01-17,https://www.fda.gov/media/82938/download,270274
2015-07-10,3008827873,"Cal-Maine Foods, Inc.",483,2024-01-17,https://www.fda.gov/media/82918/download,270272
2015-07-10,3008838897,Spring Hope Poultry,483,2024-01-17,https://www.fda.gov/media/83423/download,270059
2015-07-11,3008840828,WR Cramer,483,2024-01-17,https://www.fda.gov/media/82680/download,270240
2015-07-10,3008841383,Thomas Farm,483,2024-01-17,https://www.fda.gov/media/83329/download,270098
2016-09-08,3008846597,Alexander Infusion LLC D/B/A Avanti Health Care,483,2024-01-17,https://www.fda.gov/media/99772/download,269659
2015-07-10,3008859779,"Jongs Poultry Farm, Inc.",483,2024-01-17,https://www.fda.gov/media/82721/download,270266
2015-07-10,3008874250,"Farmer John Egg Enterprises, Inc.",483,2024-01-17,https://www.fda.gov/media/83459/download,270290
2015-07-10,3008874269,"Farmer John Egg Enterprises, Inc.",483,2024-01-17,https://www.fda.gov/media/83385/download,270062
2015-07-11,3008874269,"Farmer John Egg Enterprises, Inc.",483,2024-01-17,https://www.fda.gov/media/83446/download,269331
2015-07-11,3008895900,Woods Valley Ranch,483,2024-01-17,https://www.fda.gov/media/82689/download,270242
2015-07-11,3008895967,Lake Wohlford Ranch,483,2024-01-17,https://www.fda.gov/media/82958/download,270140
2015-07-10,3008896146,Moorpark Lay Ranch,483,2024-01-17,https://www.fda.gov/media/82970/download,270279
2015-07-11,3008898932,Willamette Egg Farms LLC,483,2024-01-17,https://www.fda.gov/media/82703/download,269310
2015-07-10,3008907201,Weber Family Farms/ Hillside,483,2024-01-17,https://www.fda.gov/media/83448/download,270288
